"YEAR";"BIOGEOREF";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
1998;"Atlantique";1,77267156862745;1,84436274509804;1,92401960784314;2,00367647058824;2,07536764705882;"SYLATR"
1999;"Atlantique";1,46130952380952;1,75595238095238;2,08333333333333;4,28240740740741;6,26157407407408;"SYLATR"
2000;"Atlantique";0,911003861003861;2,33887733887734;5,74074074074074;11,0277777777778;17,9383333333333;"SYLATR"
2001;"Atlantique";1,71840659340659;2,19871794871795;4,375;7,73809523809524;14,3028846153846;"SYLATR"
2002;"Atlantique";1,77077077077077;4,2037037037037;6,60714285714286;13,9615384615385;19,8154761904762;"SYLATR"
2003;"Atlantique";1,7;3,75;8,25925925925926;15,0285714285714;21,2708333333333;"SYLATR"
2004;"Atlantique";1,37884615384615;4,01785714285714;8,18181818181818;13,5833333333333;25,5625;"SYLATR"
2005;"Atlantique";2;4,9;7,5;13,1372549019608;19,75;"SYLATR"
2006;"Atlantique";1,27447552447552;2,76785714285714;6,96428571428571;10,6785714285714;16,0136363636364;"SYLATR"
2007;"Atlantique";2,29107142857143;4,56967213114754;6,9;13,7755102040816;20,94375;"SYLATR"
2008;"Atlantique";2,0125;5,66666666666667;9;11,7142857142857;22,3192307692308;"SYLATR"
2009;"Atlantique";2,7797619047619;5,56730769230769;8,15384615384615;11,75;23,875;"SYLATR"
2010;"Atlantique";2,57656649616368;5,83416583416583;8,73076923076923;13,2076923076923;23,0291666666667;"SYLATR"
2011;"Atlantique";3,2798273155416;5,63502673796792;10,3571428571429;14,2142857142857;27,4663461538462;"SYLATR"
2012;"Atlantique";2,61166007905138;7,5;10,6346153846154;13,7692307692308;25,25;"SYLATR"
2013;"Atlantique";1,73076923076923;3,66666666666667;5,55555555555556;9,77272727272727;16,2115384615385;"SYLATR"
2014;"Atlantique";2,22321428571429;5;6,45833333333333;11,0923076923077;24,8125;"SYLATR"
2015;"Atlantique";2,55434782608696;5;8,57142857142857;13,6;27,75;"SYLATR"
2016;"Atlantique";2,125;4,97191011235955;7,85714285714286;10,5;20,8125;"SYLATR"
2017;"Atlantique";3;4,62912087912088;7,5;11,8333333333333;19,4375;"SYLATR"
2018;"Atlantique";2,5;4,33368869936034;7;12,5974025974026;20,5875;"SYLATR"
2019;"Atlantique";2,7875;6,1875;11,3809523809524;14,7115384615385;23,7083333333333;"SYLATR"
2020;"Atlantique";1,88823529411765;6;8,81410256410256;14,125;25,425;"SYLATR"
2021;"Atlantique";1,74736842105263;4,99612703330751;9;13,3333333333333;21,0666666666667;"SYLATR"
2022;"Atlantique";2,17857142857143;4,09090909090909;7,14285714285714;12,5;18,2;"SYLATR"
1990;"Atlantique";0,855208333333333;1,05208333333333;2,2625;3,48137254901961;3,70107843137255;"SYLBOR"
1991;"Atlantique";1,60828877005348;1,76470588235294;2,08333333333333;2,6;3,08352941176471;"SYLBOR"
1992;"Atlantique";1,81160377358491;1,91603773584906;2,03207547169811;2,14811320754717;2,25254716981132;"SYLBOR"
1993;"Atlantique";1,36190476190476;1,61904761904762;1,89880952380952;2,1625;2,37625;"SYLBOR"
1994;"Atlantique";0,643173758865248;0,687056737588652;0,735815602836879;0,784574468085106;0,828457446808511;"SYLBOR"
1995;"Atlantique";0,689393939393939;0,757575757575758;0,833333333333333;1,16666666666667;1,46666666666667;"SYLBOR"
1996;"Atlantique";0,834722222222222;0,847222222222222;0,861111111111111;0,875;0,8875;"SYLBOR"
1997;"Atlantique";0,856617647058823;1,06617647058824;1,29901960784314;1,53186274509804;1,74142156862745;"SYLBOR"
1999;"Atlantique";1,48148148148148;1,48148148148148;1,48148148148148;1,48148148148148;1,48148148148148;"SYLBOR"
2000;"Atlantique";1,28739316239316;2,40990990990991;2,98648648648649;3,5625;8,51875;"SYLBOR"
2001;"Atlantique";0,901587301587302;1,77777777777778;2,71634615384615;4,15384615384615;4,93269230769231;"SYLBOR"
2002;"Atlantique";1,16435185185185;2,16269841269841;4,09189189189189;6,32142857142857;12,0714285714286;"SYLBOR"
2003;"Atlantique";1,40740740740741;2,5;3;6;13,7142857142857;"SYLBOR"
2004;"Atlantique";1,48842592592593;2,05714285714286;2,91666666666667;5;10,7142857142857;"SYLBOR"
2005;"Atlantique";1,2275;2,40384615384615;4,16666666666667;6,54761904761905;15,0911764705882;"SYLBOR"
2006;"Atlantique";1,04926108374384;1,8;2,5;5;11,6;"SYLBOR"
2007;"Atlantique";0,812987012987013;2;4,42622950819672;6,81818181818182;13,9166666666667;"SYLBOR"
2008;"Atlantique";1,00344827586207;2,79545454545455;4,01785714285714;5,95833333333333;8,45;"SYLBOR"
2009;"Atlantique";1,30197505197505;2,61363636363636;3,84615384615385;5,74175824175824;9,25;"SYLBOR"
2010;"Atlantique";1,975;3;4,16666666666667;7;9,45833333333333;"SYLBOR"
2011;"Atlantique";2,08333333333333;3;4,73684210526316;6;11,49;"SYLBOR"
2012;"Atlantique";2,075;4;5;5,83333333333333;10,6278846153846;"SYLBOR"
2013;"Atlantique";1,61666666666667;2,72727272727273;3;4,74856696195935;10,09375;"SYLBOR"
2014;"Atlantique";1,65350877192982;3;4;6;13,625;"SYLBOR"
2015;"Atlantique";1,5281954887218;3;3,75;6,66666666666667;19,75;"SYLBOR"
2016;"Atlantique";1,98333333333333;3;3,75;6,45833333333333;8,93452380952379;"SYLBOR"
2017;"Atlantique";1,60714285714286;3;3,75;5;10,1826923076923;"SYLBOR"
2018;"Atlantique";1,975;3;3,57142857142857;6;9,20833333333333;"SYLBOR"
2019;"Atlantique";1,50535714285714;3;4,5;6;10;"SYLBOR"
2020;"Atlantique";1,9;2,72727272727273;3,94736842105263;6;13,8857142857143;"SYLBOR"
2021;"Atlantique";1,04821428571429;2,5;3,16666666666667;5,59090909090909;12,4875;"SYLBOR"
2022;"Atlantique";1,7875;2,5;3;4,625;16,85;"SYLBOR"
2013;"Atlantique";2,5;2,5;2,5;2,5;2,5;"SYLCAN"
2015;"Atlantique";3;3;3;3;3;"SYLCAN"
2017;"Atlantique";8,82352941176471;8,82352941176471;8,82352941176471;8,82352941176471;8,82352941176471;"SYLCAN"
2018;"Atlantique";4,70588235294118;4,70588235294118;4,70588235294118;4,70588235294118;4,70588235294118;"SYLCAN"
2019;"Atlantique";4,11764705882353;4,11764705882353;4,11764705882353;4,11764705882353;4,11764705882353;"SYLCAN"
2020;"Atlantique";5,29411764705882;5,29411764705882;5,29411764705882;5,29411764705882;5,29411764705882;"SYLCAN"
2021;"Atlantique";7,05882352941176;7,05882352941176;7,05882352941176;7,05882352941176;7,05882352941176;"SYLCAN"
1990;"Atlantique";0,66375;1,2375;1,875;4,46691176470588;6,79963235294118;"SYLCOM"
1991;"Atlantique";0,608181818181818;0,681818181818182;0,833333333333333;2,15686274509804;6,83333333333334;"SYLCOM"
1992;"Atlantique";1,18261455525606;1,63746630727763;2,14285714285714;2,78571428571429;3,36428571428571;"SYLCOM"
1993;"Atlantique";0,625555555555556;0,855555555555556;1,11111111111111;3,12698412698413;4,94126984126984;"SYLCOM"
1994;"Atlantique";0,951241134751773;2,01241134751773;3,19148936170213;4,45288753799392;5,58814589665653;"SYLCOM"
1995;"Atlantique";0,638181818181818;0,981818181818182;1,36363636363636;4,82467532467532;7,93961038961039;"SYLCOM"
1996;"Atlantique";0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667;"SYLCOM"
1997;"Atlantique";14,1176470588235;14,1176470588235;14,1176470588235;14,1176470588235;14,1176470588235;"SYLCOM"
1998;"Atlantique";1,00367647058823;2,53676470588235;4,24019607843137;5,94362745098039;7,47671568627451;"SYLCOM"
1999;"Atlantique";8,85714285714286;8,85714285714286;8,85714285714286;8,85714285714286;8,85714285714286;"SYLCOM"
2000;"Atlantique";1,85945945945946;4;5,6;6,15384615384615;10,1296703296703;"SYLCOM"
2001;"Atlantique";2,58333333333333;3,33333333333333;5,38461538461539;6,57142857142857;14,1571428571429;"SYLCOM"
2002;"Atlantique";0,948198198198198;2,59259259259259;5;7,66666666666667;12,4;"SYLCOM"
2003;"Atlantique";1,69861111111111;3,74074074074074;5,98214285714286;7,625;11,3517857142857;"SYLCOM"
2004;"Atlantique";2,26785714285714;3,02857142857143;4,54545454545454;7,5;13,7932692307692;"SYLCOM"
2005;"Atlantique";1,47527472527473;3,14285714285714;4,56060606060606;7,5;11,8269230769231;"SYLCOM"
2006;"Atlantique";1,39035714285714;3,16666666666667;6,74725274725275;8,42948717948718;12,40625;"SYLCOM"
2007;"Atlantique";1,48235294117647;2,72727272727273;5,53846153846154;8,33333333333333;12;"SYLCOM"
2008;"Atlantique";1,76571428571429;3;5,45454545454546;9,16666666666667;20,4;"SYLCOM"
2009;"Atlantique";2,15714285714286;3,69318181818182;6;9,44871794871795;17,45;"SYLCOM"
2010;"Atlantique";1,66289592760181;3,75;6;8,33333333333333;20,8;"SYLCOM"
2011;"Atlantique";1,47261009667025;2,51748251748252;5;8;27,9454545454546;"SYLCOM"
2012;"Atlantique";2,35153846153846;3,93356643356643;7;10,5;24,2909090909091;"SYLCOM"
2013;"Atlantique";2,38181818181818;3,8125;6;9;16,5833333333333;"SYLCOM"
2014;"Atlantique";1,86964285714286;3;5,35964912280702;8,38636363636364;17,0492424242424;"SYLCOM"
2015;"Atlantique";1,37142857142857;3,15789473684211;6,25;9,61538461538461;17,7;"SYLCOM"
2016;"Atlantique";1,54728464419476;2,55681818181818;5;7,70833333333333;14,8541666666667;"SYLCOM"
2017;"Atlantique";2,05357142857143;2,79545454545455;5;8,13636363636364;15,55;"SYLCOM"
2018;"Atlantique";1,20089285714286;2,79545454545455;4,5;6,91666666666667;12,2;"SYLCOM"
2019;"Atlantique";2,5;5;6;11,6666666666667;18,6;"SYLCOM"
2020;"Atlantique";2,63636363636364;3,33333333333333;5,83333333333333;9;15,3;"SYLCOM"
2021;"Atlantique";2,14144736842105;3;5;8,33333333333333;16,375;"SYLCOM"
2022;"Atlantique";2,2125;2,79545454545455;3,73076923076923;5;9;"SYLCOM"
1990;"Atlantique";0,766372549019607;2,26372549019608;3,92745098039216;5,59117647058824;7,08852941176471;"SYLCUR"
1991;"Atlantique";5,49019607843137;5,49019607843137;5,49019607843137;5,49019607843137;5,49019607843137;"SYLCUR"
1992;"Atlantique";0,925707547169811;1,75707547169811;2,68081761006289;3,60455974842767;4,43592767295597;"SYLCUR"
2000;"Atlantique";0,855769230769231;1,05769230769231;1,28205128205128;1,50641025641026;1,70833333333333;"SYLCUR"
2001;"Atlantique";1,5;1,5;1,5;1,5;1,5;"SYLCUR"
2002;"Atlantique";2,69444444444444;3,61111111111111;4,62962962962963;5,64814814814815;6,56481481481481;"SYLCUR"
2004;"Atlantique";2,5;2,5;2,5;2,5;2,5;"SYLCUR"
2005;"Atlantique";1,27262443438914;2,34162895927602;3,52941176470588;5,93137254901961;8,09313725490196;"SYLCUR"
2006;"Atlantique";2,4075;2,475;3,55769230769231;4,71153846153846;4,97115384615385;"SYLCUR"
2007;"Atlantique";1,32;2,5;3,33333333333333;4,75;7,55;"SYLCUR"
2008;"Atlantique";1,40892857142857;4,5;8,25;10,25;15,125;"SYLCUR"
2009;"Atlantique";2,44615384615385;3;4,61538461538461;9;13;"SYLCUR"
2010;"Atlantique";4,6875;7,625;8,5;9;9,875;"SYLCUR"
2011;"Atlantique";2,6125;4,04166666666667;4,39285714285714;5,625;10,875;"SYLCUR"
2012;"Atlantique";2,34134615384615;2,875;3,75;6;7,65;"SYLCUR"
2013;"Atlantique";3;3,23076923076923;4;4,75;5,85;"SYLCUR"
2014;"Atlantique";3;3;4;6,25;13,875;"SYLCUR"
2015;"Atlantique";2,575;3;4;6,25;8,85;"SYLCUR"
2016;"Atlantique";1,875;3;4,5;5;6,75;"SYLCUR"
2017;"Atlantique";2,04615384615385;2,65384615384615;3;5,08333333333333;7,7;"SYLCUR"
2018;"Atlantique";2,5;3;3;5;10,2;"SYLCUR"
2019;"Atlantique";2,5;2,5;4;6;11,4;"SYLCUR"
2020;"Atlantique";3,1125;4,125;5,25;6,25;6,925;"SYLCUR"
2021;"Atlantique";3;4;6;9,5;12;"SYLCUR"
2022;"Atlantique";3,15;4,5;6;6,75;7,425;"SYLCUR"
2001;"Atlantique";2;2;2;2;2;"SYLUND"
2003;"Atlantique";1,15151515151515;1,51515151515152;1,91919191919192;2,32323232323232;2,68686868686869;"SYLUND"
2004;"Atlantique";1,11111111111111;1,11111111111111;1,11111111111111;1,11111111111111;1,11111111111111;"SYLUND"
2005;"Atlantique";2,00555555555556;2,05555555555556;2,11111111111111;2,16666666666667;2,21666666666667;"SYLUND"
2006;"Atlantique";2,30769230769231;2,30769230769231;2,30769230769231;2,30769230769231;2,30769230769231;"SYLUND"
2007;"Atlantique";2;2;2;2;2;"SYLUND"
2008;"Atlantique";2;2;2;2;2;"SYLUND"
2009;"Atlantique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"SYLUND"
2010;"Atlantique";2,51748251748252;2,51748251748252;2,51748251748252;2,51748251748252;2,51748251748252;"SYLUND"
2011;"Atlantique";1,85375338946767;2,00692164977879;2,17710860568003;2,34729556158128;2,50046382189239;"SYLUND"
2013;"Atlantique";0,814583333333333;1,39583333333333;2,04166666666667;2,6875;3,26875;"SYLUND"
2014;"Atlantique";0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;"SYLUND"
2015;"Atlantique";0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;"SYLUND"
2016;"Atlantique";1,3562734082397;1,42790262172285;1,50749063670412;1,58707865168539;1,65870786516854;"SYLUND"
2017;"Atlantique";1,79558823529412;2,07352941176471;2,38235294117647;2,69117647058824;2,96911764705882;"SYLUND"
2018;"Atlantique";3;3;3;3;3;"SYLUND"
2019;"Atlantique";1,35872438863186;1,45241242564442;1,55651024454726;1,6606080634501;1,75429610046266;"SYLUND"
2020;"Atlantique";1,76470588235294;1,76470588235294;1,76470588235294;1,76470588235294;1,76470588235294;"SYLUND"
2021;"Atlantique";1,76470588235294;1,76470588235294;1,76470588235294;1,76470588235294;1,76470588235294;"SYLUND"
1990;"Atlantique";1,13125;1,1875;1,25;2,19362745098039;3,04289215686275;"TROTRO"
1991;"Atlantique";0,630347593582888;1,00935828877005;1,43048128342246;1,85160427807487;2,23061497326203;"TROTRO"
1992;"Atlantique";0,593815513626834;0,938155136268344;1,32075471698113;1,73180592991914;2,10175202156334;"TROTRO"
1993;"Atlantique";0,884722222222222;1,34722222222222;1,86111111111111;2,375;2,8375;"TROTRO"
1994;"Atlantique";0,876329787234042;1,26329787234043;1,69326241134752;2,12322695035461;2,51019503546099;"TROTRO"
1995;"Atlantique";0,926136363636363;1,76136363636364;2,68939393939394;3,61742424242424;4,45265151515151;"TROTRO"
1996;"Atlantique";2,22222222222222;2,22222222222222;2,22222222222222;2,22222222222222;2,22222222222222;"TROTRO"
2000;"Atlantique";0,836538461538462;1,06808731808732;1,41025641025641;1,95;2,715;"TROTRO"
2001;"Atlantique";1,02307692307692;1,21978021978022;5,38461538461539;6,25;6,98125;"TROTRO"
2002;"Atlantique";1,54256756756757;2,14285714285714;2,77777777777778;4;5,89583333333333;"TROTRO"
2003;"Atlantique";1,375;2,14285714285714;3;5,45454545454546;9,94047619047619;"TROTRO"
2004;"Atlantique";1,2125;2,35576923076923;2,76363636363636;4,16666666666667;10,1685606060606;"TROTRO"
2005;"Atlantique";1,10833333333333;1,83333333333333;3;4,54545454545454;8,94642857142857;"TROTRO"
2006;"Atlantique";1,31428571428571;2,47844827586207;2,92857142857143;3,88392857142857;8,75;"TROTRO"
2007;"Atlantique";0,83;2,10714285714286;3;4,04166666666667;8,16071428571429;"TROTRO"
2008;"Atlantique";1;2,08792372881356;2,50874125874126;4,09090909090909;5,275;"TROTRO"
2009;"Atlantique";0,655405405405405;2,5;3,75;5;5,90909090909091;"TROTRO"
2010;"Atlantique";0,858333333333333;2,5;3,75;4,9;11,6964285714286;"TROTRO"
2011;"Atlantique";1,71428571428571;2,5;3;3,7125;7,38095238095238;"TROTRO"
2012;"Atlantique";1,08846153846154;2;3;3,64405594405594;5,55157342657343;"TROTRO"
2013;"Atlantique";1,02375;2;3;3,77403846153846;6,77380952380952;"TROTRO"
2014;"Atlantique";1,48333333333333;2,5;3;4,6875;7,59615384615385;"TROTRO"
2015;"Atlantique";1,975;2,83730158730159;3;4,43877551020408;7;"TROTRO"
2016;"Atlantique";1,27865168539326;2;3;4,44444444444444;9;"TROTRO"
2017;"Atlantique";1,42211538461538;2,5;3;4,06405472636816;8,58269230769231;"TROTRO"
2018;"Atlantique";1,75077399380805;2,54166666666667;3,375;6;8,24318181818181;"TROTRO"
2019;"Atlantique";1,3562734082397;3;3,875;5,95833333333333;8,74791666666667;"TROTRO"
2020;"Atlantique";1,5;2,5;3;4,16666666666667;8,98928571428572;"TROTRO"
2021;"Atlantique";1,30746268656716;2,56578947368421;3,33333333333333;4,90802675585284;10,625;"TROTRO"
2022;"Atlantique";1,5875;2,55681818181818;3,97435897435897;7,75;11,1375;"TROTRO"
1990;"Atlantique";2,63;2,9;4,34313725490196;6,13970588235294;7,36397058823529;"TURMER"
1991;"Atlantique";0,736078431372549;1,96078431372549;2,64705882352941;4,54545454545454;7,45454545454546;"TURMER"
1992;"Atlantique";2,1;3;3,77358490566038;5,55555555555556;10,8412698412698;"TURMER"
1993;"Atlantique";2,29214285714286;3,12142857142857;5,6031746031746;8,33333333333333;9,83333333333333;"TURMER"
1994;"Atlantique";3,03343465045593;4,62006079027356;6,38297872340426;8,46926713947991;10,346926713948;"TURMER"
1995;"Atlantique";0,662142857142857;1,22142857142857;2,6461038961039;4,84217171717172;7,48421717171717;"TURMER"
1996;"Atlantique";7,4;8;8,66666666666667;9,33333333333333;9,93333333333333;"TURMER"
1997;"Atlantique";3,53839869281046;3,61928104575163;3,70915032679739;3,79901960784314;3,87990196078431;"TURMER"
1998;"Atlantique";2,73366013071895;3,51307189542484;4,37908496732026;5,24509803921569;6,02450980392157;"TURMER"
1999;"Atlantique";1,0510582010582;2,17724867724868;3,42857142857143;4,63095238095238;5,71309523809524;"TURMER"
2000;"Atlantique";2,17222222222222;3,17407407407407;3,46153846153846;5,64189189189189;8,775;"TURMER"
2001;"Atlantique";2,64972527472527;4,00641025641026;5,42857142857143;7,66826923076923;10,75;"TURMER"
2002;"Atlantique";1,75509259259259;2,69360269360269;5,38690476190476;8,30769230769231;16,4375;"TURMER"
2003;"Atlantique";1,19583333333333;3,17142857142857;5,55555555555556;11,1607142857143;23;"TURMER"
2004;"Atlantique";1,4537037037037;3,10714285714286;7,5;13,5416666666667;18,2533333333333;"TURMER"
2005;"Atlantique";1,53296703296703;3,6;6,66666666666667;8,57142857142857;20,2142857142857;"TURMER"
2006;"Atlantique";1;2,39285714285714;4,28571428571429;8,2051282051282;12,125;"TURMER"
2007;"Atlantique";1,5;2,5;4,28571428571429;6,42857142857143;13,5;"TURMER"
2008;"Atlantique";1,2875;3,92307692307692;6,25;9,58333333333333;13,475;"TURMER"
2009;"Atlantique";1,51458333333333;3,24404761904762;4,80769230769231;7,02027027027027;17,4553571428571;"TURMER"
2010;"Atlantique";2;4,23076923076923;5,45454545454546;8,66666666666667;13,3333333333333;"TURMER"
2011;"Atlantique";1,34561403508772;3,3974358974359;5;8,45238095238095;16,0661538461538;"TURMER"
2012;"Atlantique";1,97884615384615;3;4,91666666666667;8,26136363636364;13,6326492537313;"TURMER"
2013;"Atlantique";1,39473684210526;2,72727272727273;4,5;7,07615894039735;12,75;"TURMER"
2014;"Atlantique";1,08585164835165;3;5;6,54166666666667;14,4123134328358;"TURMER"
2015;"Atlantique";1,66666666666667;3,5625;5,16666666666667;7,56944444444444;16,3708791208791;"TURMER"
2016;"Atlantique";1,19986263736264;2,9988986784141;5;9;16,5731292517007;"TURMER"
2017;"Atlantique";1,8;4;5;7,5;15,134328358209;"TURMER"
2018;"Atlantique";1,60625;3,25;5;9;15,8642857142857;"TURMER"
2019;"Atlantique";2;2,82467532467532;4,12878787878788;6,16666666666667;12,780223880597;"TURMER"
2020;"Atlantique";1,9;3;5,45454545454546;7,5;13,5;"TURMER"
2021;"Atlantique";1,42582417582418;3,64583333333333;5,14705882352941;7,375;14,8303571428571;"TURMER"
2022;"Atlantique";1,82;3;4,5;7,5;15,4090909090909;"TURMER"
1990;"Atlantique";1,20073529411765;1,41911764705882;1,58333333333333;2,15;3,455;"TURPHI"
1991;"Atlantique";0,589117647058824;0,597058823529412;0,640909090909091;0,71969696969697;0,821969696969697;"TURPHI"
1992;"Atlantique";0,290943396226415;0,362264150943396;0,441509433962264;0,520754716981132;0,592075471698113;"TURPHI"
1993;"Atlantique";0,675;0,75;0,833333333333333;0,845238095238095;0,855952380952381;"TURPHI"
1994;"Atlantique";0,643173758865248;0,687056737588652;0,735815602836879;0,784574468085106;0,828457446808511;"TURPHI"
1995;"Atlantique";0,696022727272727;0,823863636363636;0,965909090909091;1,10795454545455;1,23579545454545;"TURPHI"
1996;"Atlantique";1,01666666666667;1,16666666666667;1,33333333333333;1,5;1,65;"TURPHI"
1999;"Atlantique";0,555555555555556;0,555555555555556;0,555555555555556;0,555555555555556;0,555555555555556;"TURPHI"
2000;"Atlantique";0,836309523809524;0,931318681318681;1,17692307692308;1,2375;1,57516891891892;"TURPHI"
2001;"Atlantique";0,450793650793651;1,0042735042735;1,98717948717949;2,625;5,28461538461538;"TURPHI"
2002;"Atlantique";0,823552123552124;1,17777777777778;2,22527472527473;3,125;6,03571428571428;"TURPHI"
2003;"Atlantique";0,897777777777778;2,375;3,54166666666667;4,71428571428571;7,99431818181818;"TURPHI"
2004;"Atlantique";0,791666666666667;2,14285714285714;2,72727272727273;5;6,78920454545455;"TURPHI"
2005;"Atlantique";0,680952380952381;1,73076923076923;3;4,28571428571429;11,1882352941176;"TURPHI"
2006;"Atlantique";1,13891625615764;2,18406593406593;2,5;3;6,83522727272727;"TURPHI"
2007;"Atlantique";1,16331168831169;1,875;2,5;5;7,57;"TURPHI"
2008;"Atlantique";1,06666666666667;2,30769230769231;3;4,28571428571429;7,15684315684317;"TURPHI"
2009;"Atlantique";0,964285714285714;2,15384615384615;2,72727272727273;5;8,29945054945055;"TURPHI"
2010;"Atlantique";1,41789473684211;2,30769230769231;2,86363636363636;5;8,5625;"TURPHI"
2011;"Atlantique";1,60416666666667;2,425;3;4,15834165834166;5,17045454545455;"TURPHI"
2012;"Atlantique";1,49166666666667;2,5;3;3,96052631578947;6,31132847366854;"TURPHI"
2013;"Atlantique";1,32954545454545;2,5;3;4,61538461538461;9,24179104477612;"TURPHI"
2014;"Atlantique";1,5;2,14669051878354;3;3,9375;6,6;"TURPHI"
2015;"Atlantique";1,10748626373626;2,70652173913043;3,875;5;9;"TURPHI"
2016;"Atlantique";1,13942307692308;2,425;3;4,5;9,13928571428571;"TURPHI"
2017;"Atlantique";2,2875;3;3,95833333333333;5,33333333333333;7,52678571428571;"TURPHI"
2018;"Atlantique";1,24038461538462;2,5;3,57142857142857;5,45454545454546;8,1;"TURPHI"
2019;"Atlantique";1,30769230769231;2,5;3,33333333333333;5;7,5;"TURPHI"
2020;"Atlantique";1,07464285714286;2,23214285714286;3;5;8,97954545454546;"TURPHI"
2021;"Atlantique";1,575;2,5;3;4,5955128691823;10,25;"TURPHI"
2022;"Atlantique";1,23875;2,41071428571429;3;5,11363636363636;9;"TURPHI"
1990;"Atlantique";1,5;1,5;1,5;1,5;1,5;"TURVIS"
1993;"Atlantique";0,6;0,6;0,6;0,6;0,6;"TURVIS"
2002;"Atlantique";1,15151515151515;1,51515151515152;1,91919191919192;2,32323232323232;2,68686868686869;"TURVIS"
2004;"Atlantique";1,1125;2,125;2,61363636363636;3,17045454545455;4,36704545454545;"TURVIS"
2007;"Atlantique";1,07;1,7;2,4;2,45;2,495;"TURVIS"
2008;"Atlantique";1,05862068965517;1,27586206896552;1,51724137931034;1,75862068965517;1,97586206896552;"TURVIS"
2009;"Atlantique";2,4;2,4;2,4;2,4;2,4;"TURVIS"
2010;"Atlantique";2,5;2,5;2,5;2,5;2,5;"TURVIS"
2011;"Atlantique";2,31;2,33076923076923;2,35384615384615;2,37692307692308;2,39769230769231;"TURVIS"
2012;"Atlantique";2,415;2,55;2,7;2,85;2,985;"TURVIS"
2013;"Atlantique";1,50833333333333;1,58333333333333;1,66666666666667;2,17661691542289;2,63557213930348;"TURVIS"
2014;"Atlantique";1,63432835820896;2,13275726630008;2,6865671641791;3,74328358208955;4,69432835820896;"TURVIS"
2015;"Atlantique";3,15789473684211;3,15789473684211;3,15789473684211;3,15789473684211;3,15789473684211;"TURVIS"
2016;"Atlantique";2,4;2,4;2,4;2,4;2,4;"TURVIS"
2017;"Atlantique";1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;"TURVIS"
2018;"Atlantique";1,17575187969925;2,11466165413534;3,15789473684211;3,24561403508772;3,32456140350877;"TURVIS"
2019;"Atlantique";2,0125;2,125;2,25;2,375;2,4875;"TURVIS"
2020;"Atlantique";2,34230769230769;2,65384615384615;3;4;4,9;"TURVIS"
2021;"Atlantique";1,11785714285714;1,53571428571429;2;2,5;2,95;"TURVIS"
2022;"Atlantique";2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;"TURVIS"
1991;"Atlantique";0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;"UPUEPO"
1992;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"UPUEPO"
1993;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"UPUEPO"
2001;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"UPUEPO"
2002;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"UPUEPO"
2003;"Atlantique";2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;"UPUEPO"
2004;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"UPUEPO"
2005;"Atlantique";1,01785714285714;1,17857142857143;1,35714285714286;1,53571428571429;1,69642857142857;"UPUEPO"
2006;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"UPUEPO"
2007;"Atlantique";1,15714285714286;1,18681318681319;1,21978021978022;1,25274725274725;1,28241758241758;"UPUEPO"
2009;"Atlantique";0,8625;0,910714285714286;0,964285714285714;1,01785714285714;1,06607142857143;"UPUEPO"
2010;"Atlantique";0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;"UPUEPO"
2011;"Atlantique";0,871978021978022;1,00549450549451;1,15384615384615;1,73076923076923;2,25;"UPUEPO"
2012;"Atlantique";3,46153846153846;3,46153846153846;3,46153846153846;3,46153846153846;3,46153846153846;"UPUEPO"
2013;"Atlantique";1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;"UPUEPO"
2020;"Atlantique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"UPUEPO"
2021;"Atlantique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"UPUEPO"
2022;"Atlantique";2,5;2,5;2,5;2,5;2,5;"UPUEPO"
