"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"BIOGEOREF"
"SYLCOM";2012;"AD";"Long";11,8333333333334;12,8194444444445;13,5735294117647;14,6028368794326;18,0884627329193;"Atlantique"
"ACRSCI";2013;"AD";"Long";10,0730501161633;10,7441860465116;11,1692307692308;11,7223880597014;13,8548387096774;"Atlantique"
"HIPPOL";2013;"AD";"Long";9,78763441965665;10,5575757575758;11,2;11,75;13,4587301587302;"Atlantique"
"LUSMEG";2013;"AD";"Long";18,3460755813954;19,8795180722891;20,748502994012;22,0982142857142;24,7674010584445;"Atlantique"
"PHYLUS";2013;"AD";"Long";7,8307925;8,5079365079365;8,73913043478258;9,15827338129497;10,5129907436961;"Atlantique"
"SYLBOR";2013;"AD";"Long";15,04461414791;16,1905540199495;16,8442186088528;17,6584409136048;20,9653124999999;"Atlantique"
"SYLCOM";2013;"AD";"Long";11,3705940315316;12,6698874755382;13,3125;14,5;15,899224137931;"Atlantique"
"ACRSCI";2014;"AD";"Long";9,86386861313867;10,7630769230769;11,1972138098122;11,7808052759458;13,0615384615385;"Atlantique"
"HIPPOL";2014;"AD";"Long";9,01576167176909;10,6281423530377;11,1666666666666;11,7214803140898;13,7708015267175;"Atlantique"
"LUSMEG";2014;"AD";"Long";18,9699695121951;19,8795180722891;20,5311550151976;21,6373856707317;25,9457082551595;"Atlantique"
"PHYLUS";2014;"AD";"Long";7,86428921568626;8,65293571594338;9,1123188405797;9,31403076923077;9,86317307692309;"Atlantique"
"SYLBOR";2014;"AD";"Long";15,2050632911393;16,421052631579;17,264;18,1657894736842;22,2119205298013;"Atlantique"
"SYLCOM";2014;"AD";"Long";12,4180039414415;12,6987836438923;13,7492063492064;15,2526615175869;18,3460820895522;"Atlantique"
"ACRSCI";2015;"AD";"Long";9,93609022556389;10,8086956521739;11,1692307692308;11,7930564568462;14,5468451634955;"Atlantique"
"HIPPOL";2015;"AD";"Long";10;10,6590909090909;11;11,6394160583942;13,7661688239849;"Atlantique"
"LUSMEG";2015;"AD";"Long";18,3303123361546;20,1219512195122;20,8620689655173;21,6071428571428;26,5742236024845;"Atlantique"
"PHYLUS";2015;"AD";"Long";7,8616935483871;8,36127049180327;8,86764705882351;9,5719696969697;11,2230148565574;"Atlantique"
"SYLBOR";2015;"AD";"Long";14,7777294303798;16,2911392405064;17,1903896103896;18,1041853817885;19,8071843623157;"Atlantique"
"SYLCOM";2015;"AD";"Long";12,0525626693767;13,1222081596188;13,9017332549941;14,4764492753623;15,8121792338096;"Atlantique"
"ACRSCI";2016;"AD";"Long";9,88037257322407;10,6691729323308;11,1617647058824;11,7674418604651;13,6902403846154;"Atlantique"
"HIPPOL";2016;"AD";"Long";9,87251207186974;10,5;11,0651515151515;11,5;14,2478292654168;"Atlantique"
"LUSMEG";2016;"AD";"Long";18,3303456378383;19,922600619195;20,7456140350876;21,7638036809816;24,7158284023669;"Atlantique"
"PHYLUS";2016;"AD";"Long";7,14710803689064;8,49647887323945;8,93333333333333;9,2402711157456;10,5351324884793;"Atlantique"
"SYLBOR";2016;"AD";"Long";15,3464062499999;16,1371698113207;16,9761961722488;17,8853503184713;20,5349019607843;"Atlantique"
"SYLCOM";2016;"AD";"Long";11,751724137931;12,9282081280788;13,3768115942029;14,2996527777778;15,9008928571429;"Atlantique"
"ACRSCI";2017;"AD";"Long";9,961310628303;10,5992988102764;11;11,4587680740312;13,4494186046512;"Atlantique"
"HIPPOL";2017;"AD";"Long";9,90758454106278;10,5485436066318;11;11,5431106120157;13,9138150609081;"Atlantique"
"LUSMEG";2017;"AD";"Long";17,7147239263804;19,7410971458496;20,4968944099379;21,5957225913621;25,0032271944922;"Atlantique"
"PHYLUS";2017;"AD";"Long";7,72270325203252;8,61428571428575;8,80291970802922;9,2;9,69204341085272;"Atlantique"
"SYLBOR";2017;"AD";"Long";14,9762384132363;16,1032258064516;17,1839999999999;18,0374999999999;20,3807918071687;"Atlantique"
"SYLCOM";2017;"AD";"Long";11,6728535061328;12,6892857142857;13,4744525547445;14,0682073447121;17,0385906040268;"Atlantique"
"ACRSCI";2018;"AD";"Long";9,8313488372093;10,7503174603175;11,1654977375566;11,8971745770676;13,5202051463436;"Atlantique"
"HIPPOL";2018;"AD";"Long";9,86181721411194;10,6032374100719;11,0413111809609;11,8943191311612;14,0422932330827;"Atlantique"
"LUSMEG";2018;"AD";"Long";18,27890625;19,8970588235294;20,625;21,4895209580839;23,6261890243902;"Atlantique"
"PHYLUS";2018;"AD";"Long";7,7276570048309;8,67484130342785;9,0490519777705;9,7101449275362;11,7904296875;"Atlantique"
"SYLBOR";2018;"AD";"Long";14,8001977377461;16,7070967741935;17,474025974026;18,3821656050955;21,020472972973;"Atlantique"
"SYLCOM";2018;"AD";"Long";11,6056747404844;13,0166666666667;13,7;14,2;15,5149006622517;"Atlantique"
"ACRSCI";2019;"AD";"Long";9,85074626865667;10,5794117647059;11,1692307692308;11,7333333333333;13,5;"Atlantique"
"HIPPOL";2019;"AD";"Long";9,64139942658418;10,5821884674923;11,0863309352518;11,6821606060606;13,7512697601731;"Atlantique"
"LUSMEG";2019;"AD";"Long";18,7952056413489;19,7448228255867;20,7612996897771;21,7300267885282;23,0842021276596;"Atlantique"
"PHYLUS";2019;"AD";"Long";8,04425396825397;8,5079365079365;8,96617647058822;9,5;10,14421875;"Atlantique"
"SYLBOR";2019;"AD";"Long";14,710418154003;16,224;17,3054662379421;18,4459459459459;21,5324563804311;"Atlantique"
"SYLCOM";2019;"AD";"Long";12,0442327815829;13;13,690980573543;14,5951340326341;17,0483365949119;"Atlantique"
"ACRSCI";2020;"AD";"Long";9,82965981791338;10,6116462186413;11,0408623548922;11,7088888888889;14,4440476190476;"Atlantique"
"HIPPOL";2020;"AD";"Long";9,96970802919709;10,5511811023622;10,9185185185186;11,5998997493735;14,1040076335878;"Atlantique"
"LUSMEG";2020;"AD";"Long";18,1147329703429;19,5245327102804;20,3734381972333;21,2576687116564;24,7843749999999;"Atlantique"
"PHYLUS";2020;"AD";"Long";8,23807539682543;8,727886002886;8,7710250714059;9,3391806722689;11,1121951219512;"Atlantique"
"SYLBOR";2020;"AD";"Long";15,2922058823529;16,6931710286062;17,7039473684211;18,630432136336;21,3775513454606;"Atlantique"
"SYLCOM";2020;"AD";"Long";12,1219252532111;12,8657718120805;13,5191461412151;14,5613314883149;16,4948391608391;"Atlantique"
"ACRSCI";2021;"AD";"Long";9,80223404255319;10,6;11,0802919708029;11,8381770833334;13,40625;"Atlantique"
"HIPPOL";2021;"AD";"Long";9,78102189781024;10,5712257922535;10,9547445255475;11,4205857019811;14,5926031973276;"Atlantique"
"LUSMEG";2021;"AD";"Long";18,3333333333333;19,5;20,315625;20,8796296296296;22,6754385964912;"Atlantique"
"PHYLUS";2021;"AD";"Long";8,53075873873393;9,13636363636363;10,0768;10,4456692913386;11,1306451612903;"Atlantique"
"SYLBOR";2021;"AD";"Long";15,0572600619195;16,4830188679245;17,5;18,0731707317073;20,4227450980392;"Atlantique"
"SYLCOM";2021;"AD";"Long";11,6109482758621;12,7052083333333;13,3125;14,1013744191734;16,8049447584789;"Atlantique"
"ACRSCI";2022;"AD";"Long";10,0324427480916;10,6446725813266;11,0328358208955;11,7014888337469;13,5197097394649;"Atlantique"
"HIPPOL";2022;"AD";"Long";10,05;10,515754985755;10,9734660127737;11,568345323741;14,1971292658285;"Atlantique"
"LUSMEG";2022;"AD";"Long";18,1958484001754;19,7131089833849;20,4963723371411;21,4349085365854;23,744212962963;"Atlantique"
"PHYLUS";2022;"AD";"Long";7,7279237075456;8,44094488188976;9;9,29197080291973;10,587505978001;"Atlantique"
"SYLBOR";2022;"AD";"Long";14,933961038961;16,1534308936735;16,8958598726114;17,9786666107945;20,798736190897;"Atlantique"
"SYLCOM";2022;"AD";"Long";11,7800375322543;12,7776747618718;13,3062937062937;14,0974074074074;16,8205107526882;"Atlantique"
"HIPPOL";1990;"JUV";"Long";11,8477272727272;12,1136363636363;12,4090909090909;12,7045454545454;12,9704545454545;"Atlantique"
"LUSMEG";1990;"JUV";"Long";20,7439024390243;20,7439024390243;20,7439024390243;20,7439024390243;20,7439024390243;"Atlantique"
"LUSMEG";1999;"JUV";"Long";21,1581325301205;22,5813253012048;24,1626506024097;25,7439759036145;27,1671686746988;"Atlantique"
"SYLBOR";1999;"JUV";"Long";16,525;16,75;17;17,2974276527332;17,565112540193;"Atlantique"
"ACRSCI";2000;"JUV";"Long";11;11;11;11,75;12;"Atlantique"
"HIPPOL";2000;"JUV";"Long";11;11;11;11,0859375;11,16328125;"Atlantique"
"LUSMEG";2000;"JUV";"Long";20,2870426829268;20,6204268292682;21,0032012195122;21,886875;23,5726875;"Atlantique"
"PHYLUS";2000;"JUV";"Long";7,80526577247889;8,23447590660705;8,43201542912247;8,53475935828877;8,70802139037433;"Atlantique"
"SYLBOR";2000;"JUV";"Long";14,7403846153847;15,502106002106;16,6575342465753;17,5746753246754;20,16375;"Atlantique"
"SYLCOM";2000;"JUV";"Long";12,1801724137931;13;13,5367647058824;14,2246527777778;15,9852141943734;"Atlantique"
"LUSMEG";2001;"JUV";"Long";21,7428789198605;21,8434233449476;21,9551393728222;22,0668554006968;22,1673998257839;"Atlantique"
"PHYLUS";2001;"JUV";"Long";8,05217391304348;8,37063435495367;8,47058823529412;8,72727272727273;8,8413986013986;"Atlantique"
"SYLBOR";2001;"JUV";"Long";15,5023508137432;17,3445945945946;18,05;18,24;20,241;"Atlantique"
"SYLCOM";2001;"JUV";"Long";12,0764840182649;13;13,4055944055944;13,6928571428571;14,7071428571429;"Atlantique"
"ACRSCI";2002;"JUV";"Long";10,6839024390244;11,3073170731707;12;12,125;12,2375;"Atlantique"
"HIPPOL";2002;"JUV";"Long";10,165625;11,1463456284153;11,5;11,7863085015028;12,0402632827324;"Atlantique"
"LUSMEG";2002;"JUV";"Long";17,9689759036145;19,7558715876163;20,506329113924;21,1442307692308;23,1626969416126;"Atlantique"
"PHYLUS";2002;"JUV";"Long";5,9010752688172;7,52941176470588;8;8,59701492537313;9,34502870264064;"Atlantique"
"SYLBOR";2002;"JUV";"Long";15,4686624203821;16,2314285714286;16,4964289044289;17,1091913246794;19,2950107526882;"Atlantique"
"SYLCOM";2002;"JUV";"Long";12,3430027173913;13,1521533613445;13,5824789915966;14,4065537084399;16,8717050341513;"Atlantique"
"ACRSCI";2003;"JUV";"Long";9,75210166177908;10,3655913978495;10,6666666666667;10,9153846153846;11,0139344262295;"Atlantique"
"HIPPOL";2003;"JUV";"Long";9,97627527573527;10,6716417910448;11,171875;12,1505939902166;13,5897748246585;"Atlantique"
"LUSMEG";2003;"JUV";"Long";18,495;20,75625;21,8076923076923;22,78125;24,9473684210526;"Atlantique"
"PHYLUS";2003;"JUV";"Long";6,40274039637876;7,16935483870968;7,40546448087432;7,90769230769231;8,17575757575758;"Atlantique"
"SYLBOR";2003;"JUV";"Long";15,2023573200993;16,6416666666667;17,7576923076924;18,088;19,1772452899214;"Atlantique"
"SYLCOM";2003;"JUV";"Long";12,4430626223092;13,8698671497585;14,3988444966706;15,0535714285714;16,078125;"Atlantique"
"ACRSCI";2004;"JUV";"Long";10,4469208211144;11,1630591630592;11,288188976378;12,3508771929825;13,0240601503759;"Atlantique"
"HIPPOL";2004;"JUV";"Long";10,161466963546;10,4001127689104;10,6228485182713;11,7832856120258;12,5108440031356;"Atlantique"
"LUSMEG";2004;"JUV";"Long";18,6687728202132;19,8698250962772;20,7439024390243;21,6696689386563;22,4012157534247;"Atlantique"
"PHYLUS";2004;"JUV";"Long";7,57292437863564;7,92271914132379;8,44672131147541;8,78545454545455;9,89760403530895;"Atlantique"
"SYLBOR";2004;"JUV";"Long";15,5068046357616;16,4873376623377;16,9852616302507;18,2154838709678;19,2815427215189;"Atlantique"
"SYLCOM";2004;"JUV";"Long";12,6438356164383;13,5735294117647;14,2;14,7071428571429;15,7948041566747;"Atlantique"
"ACRSCI";2005;"JUV";"Long";9,76864754098361;10,5488095238095;10,9655610623967;11,2288324364911;11,7385210918114;"Atlantique"
"HIPPOL";2005;"JUV";"Long";10,0546875;10,5147058823529;11,0852713178295;11,412213740458;12,4397931543954;"Atlantique"
"LUSMEG";2005;"JUV";"Long";18,628456554878;19,9269642857143;20,506329113924;21,2736486486486;23,0860985533454;"Atlantique"
"PHYLUS";2005;"JUV";"Long";7,3909830007391;7,87095081967213;8,25806451612903;8,37382212469343;9,80040048840049;"Atlantique"
"SYLBOR";2005;"JUV";"Long";14,9832689655172;16,4647282653652;17,0123076923077;17,9932432432432;19,0185064935066;"Atlantique"
"SYLCOM";2005;"JUV";"Long";11,5889952883692;12,9772727272727;13,6380597014925;14,1614130434783;14,9439338235294;"Atlantique"
"ACRSCI";2006;"JUV";"Long";10,2753057507156;10,7073791348601;11,3230769230769;12,015037593985;12,825;"Atlantique"
"HIPPOL";2006;"JUV";"Long";9,34970139349704;10,5896107178969;10,9141791044776;11,5723514211886;12,1479651162791;"Atlantique"
"LUSMEG";2006;"JUV";"Long";19,7608013937282;20,6808510638298;21;21,8076923076923;24,0870364741642;"Atlantique"
"PHYLUS";2006;"JUV";"Long";7,4725;7,94955863808323;8,192;8,59701492537313;9,65245901639344;"Atlantique"
"SYLBOR";2006;"JUV";"Long";15,4841073825503;16,1785620915033;16,72;17,349739432542;18,6971830985916;"Atlantique"
"SYLCOM";2006;"JUV";"Long";12,472972972973;13,5;13,8913043478261;14,4057971014493;16;"Atlantique"
"ACRSCI";2007;"JUV";"Long";10,2081562881563;10,6268656716418;10,9153846153846;11,847619047619;12,6713492063492;"Atlantique"
"HIPPOL";2007;"JUV";"Long";10,1220588235294;10,4;11,259842519685;11,8181818181818;12,452441183911;"Atlantique"
"LUSMEG";2007;"JUV";"Long";17,9837867647059;20,0051141500904;20,8000547645126;21,7609515404364;23,6249999999999;"Atlantique"
"PHYLUS";2007;"JUV";"Long";7,35983606557377;7,93388429752066;8,39344262295082;8,72727272727273;9,68067226890756;"Atlantique"
"SYLBOR";2007;"JUV";"Long";14,8225471698113;16,15;17,4797297297297;18,0894039735099;19,9685991561181;"Atlantique"
"SYLCOM";2007;"JUV";"Long";11,9285516605166;13,6928571428571;14,2;14,9705357142857;16,1663311688312;"Atlantique"
"ACRSCI";2008;"JUV";"Long";10,3713709677419;10,6268656716418;10,9573643410853;11,2117216117216;14,0654545454545;"Atlantique"
"HIPPOL";2008;"JUV";"Long";10,0746268656716;10,655737704918;11;11,412213740458;13,1688311688311;"Atlantique"
"LUSMEG";2008;"JUV";"Long";17,5344905094905;20,2499999999999;20,7500762195122;22,11009328515;24,6495535714285;"Atlantique"
"PHYLUS";2008;"JUV";"Long";7,79095876800795;8,11940298507463;8,25806451612903;8,47058823529412;9,30109646079112;"Atlantique"
"SYLBOR";2008;"JUV";"Long";13,9998667672197;17,381;18,0378378378378;18,5585775862069;19,4404545454546;"Atlantique"
"SYLCOM";2008;"JUV";"Long";11,91875;13,2737649880096;14;14,429347826087;16,0815939153439;"Atlantique"
"ACRSCI";2009;"JUV";"Long";10,0628510988365;10,3384615384615;10,9573643410853;11,3092979127135;12,2166666666667;"Atlantique"
"HIPPOL";2009;"JUV";"Long";9,27575757575756;10,4326171875;10,763440860215;11,405868385346;12,147489376328;"Atlantique"
"LUSMEG";2009;"JUV";"Long";18,4469711538462;19,9359375;21,0094936708861;22,0497459062676;22,9244720496894;"Atlantique"
"PHYLUS";2009;"JUV";"Long";7,47386692381871;7,88405797101449;8,25806451612903;8,59701492537313;9,45678321678322;"Atlantique"
"SYLBOR";2009;"JUV";"Long";15,0490066225166;16,3544303797468;17,1270157794347;18,0724124809741;20,1751712328767;"Atlantique"
"SYLCOM";2009;"JUV";"Long";12,1375;13,5735294117647;14,2;14,8654628953136;16,2708333333334;"Atlantique"
"ACRSCI";2010;"JUV";"Long";9,19938556067588;10,1818181818182;10,8235294117647;11,3230769230769;13,7919137466307;"Atlantique"
"HIPPOL";2010;"JUV";"Long";9,40284090909088;10,2381552419355;10,6678521455224;11,2443181818181;12,4729583333333;"Atlantique"
"LUSMEG";2010;"JUV";"Long";18,4036764705883;20,25;20,9819277108434;21,7879746835443;24,2532199367089;"Atlantique"
"PHYLUS";2010;"JUV";"Long";7,65707462686567;8,12698412698413;8,39344262295082;9,29032258064516;10,0003228410008;"Atlantique"
"SYLBOR";2010;"JUV";"Long";14,52288218111;16,5641025641026;17,0612244897959;17,6158940397351;21,2352941176471;"Atlantique"
"SYLCOM";2010;"JUV";"Long";12,460625;13,2959421641791;13,8055555555556;14,4057971014493;15,5616438356164;"Atlantique"
"ACRSCI";2011;"JUV";"Long";10,527276119403;10,7055970149254;10,9037313432836;11,1018656716418;11,2801865671642;"Atlantique"
"HIPPOL";2011;"JUV";"Long";9,38373881431765;10,5;10,7518796992482;11,6796875;13,975;"Atlantique"
"LUSMEG";2011;"JUV";"Long";18,2686153846153;20,1407478972494;20,9819277108434;21,7317073170731;23;"Atlantique"
"PHYLUS";2011;"JUV";"Long";7,35043760940235;8,02085976039464;8,56035767511177;8,7670011148272;9,20004425268282;"Atlantique"
"SYLBOR";2011;"JUV";"Long";15,1113333333333;16;17,0904402515723;17,9966666666667;18,7664212328767;"Atlantique"
"SYLCOM";2011;"JUV";"Long";12,5939897260274;13,5901908635795;13,9420025388765;14,5376984126984;17,0726635514019;"Atlantique"
"ACRSCI";2012;"JUV";"Long";9,89277389277389;10,4296296296296;10,8235294117647;10,9206349206349;11,435974551764;"Atlantique"
"HIPPOL";2012;"JUV";"Long";9,86598899147724;10,5;10,7906824146982;12,0697674418605;12,7988095238095;"Atlantique"
"LUSMEG";2012;"JUV";"Long";19,6789759412592;20;21,0158653846154;21,4997763864043;22,6157154199012;"Atlantique"
"PHYLUS";2012;"JUV";"Long";7,2490745637229;8,12319355602938;8,33716475095785;8,58181818181818;9,08848484848485;"Atlantique"
"SYLBOR";2012;"JUV";"Long";14,7311688311689;15,7675324675325;16,3844155844156;17,7101831942892;19,3274006622517;"Atlantique"
"SYLCOM";2012;"JUV";"Long";12,6360139860139;13,7071428571429;14,2;14,6645016532829;15,323087639311;"Atlantique"
"ACRSCI";2013;"JUV";"Long";9,83527131782946;10,3458646616541;10,5846153846154;11;12,3145161290323;"Atlantique"
"HIPPOL";2013;"JUV";"Long";9,51825950890708;10,6246990852191;11,1629364107944;11,3125;12,1463582677165;"Atlantique"
"LUSMEG";2013;"JUV";"Long";20,0274378087891;21,9578313253012;22,3941176470589;23,2134146341462;23,6579268292682;"Atlantique"
"PHYLUS";2013;"JUV";"Long";8,05970149253731;8,59701492537313;8,72727272727273;9;10,6714285714286;"Atlantique"
"SYLBOR";2013;"JUV";"Long";14,7050928381963;16,16;17,2917117117117;18,06;20,1835099508917;"Atlantique"
"SYLCOM";2013;"JUV";"Long";12,5114285714286;13,3768115942029;13,6928571428571;14,2;15,9055989990616;"Atlantique"
"ACRSCI";2014;"JUV";"Long";10,9033846153846;11,1138461538462;11,3476923076923;11,5815384615385;11,792;"Atlantique"
"HIPPOL";2014;"JUV";"Long";10,4447497560695;10,6688716064972;10,9917486731535;11,2551526292335;11,3186970811051;"Atlantique"
"LUSMEG";2014;"JUV";"Long";18,9497005988024;19,6211180124224;20,4939759036145;21,4698795180723;22,8164835164835;"Atlantique"
"PHYLUS";2014;"JUV";"Long";7,64474540122634;8,00597014925373;8,16124031007752;8,32023831688699;9,04649435748089;"Atlantique"
"SYLBOR";2014;"JUV";"Long";14,798076923077;16,0192307692308;16,8002770562771;17,4748648648649;18,7175675675676;"Atlantique"
"SYLCOM";2014;"JUV";"Long";12,6438356164383;13,5;14,0992907801418;14,5109489051095;16,6058438880707;"Atlantique"
"ACRSCI";2015;"JUV";"Long";9,85846153846154;10,4522508456935;11;11,3881885856079;12,8604174573055;"Atlantique"
"HIPPOL";2015;"JUV";"Long";9,78236194902732;10,3684701492537;10,9160305343511;11,1069222383721;13,5693027210884;"Atlantique"
"LUSMEG";2015;"JUV";"Long";17,3375470407116;20,4939759036145;21,7317073170731;22,7195121951219;24,2829190535492;"Atlantique"
"PHYLUS";2015;"JUV";"Long";7,46251736593498;8,255770609319;8,43130777764082;8,70202296336796;9,18010948905109;"Atlantique"
"SYLBOR";2015;"JUV";"Long";14,9112987012987;16,5544499562299;17,1696862571808;17,6170068027211;19,0431818181819;"Atlantique"
"SYLCOM";2015;"JUV";"Long";12,5708904109589;13,4175102747134;14;14,7165343915344;15,4688299232737;"Atlantique"
"ACRSCI";2016;"JUV";"Long";9,42451288882764;9,99550822285011;10,768253968254;11,4284792710339;12,4892444444444;"Atlantique"
"HIPPOL";2016;"JUV";"Long";10,1516487730061;10,9036640050578;10,96;11,3218196358268;11,8775393700787;"Atlantique"
"LUSMEG";2016;"JUV";"Long";19,7984562607204;20,6706231454007;21,6964285714285;22,639751552795;24,023958041958;"Atlantique"
"PHYLUS";2016;"JUV";"Long";7,59903147699758;7,98648782911078;8,53387096774194;9,06949152542373;9,29690097087379;"Atlantique"
"SYLBOR";2016;"JUV";"Long";15,0335616438356;15,9666666666667;16,9226666666667;18,1844197138315;19,4104379562044;"Atlantique"
"SYLCOM";2016;"JUV";"Long";11,9466312056738;13,5780690537084;14,0467625899281;14,5109489051095;15,3378676470588;"Atlantique"
"ACRSCI";2017;"JUV";"Long";9,76807985907223;10,4186046511628;10,7622782446312;11,1317121588089;13,0040330770347;"Atlantique"
"HIPPOL";2017;"JUV";"Long";9,91353237745528;10,686016799812;11,0786312340735;11,7494838709677;14,0842883211679;"Atlantique"
"LUSMEG";2017;"JUV";"Long";17,7971698113207;20,224203821656;20,9819277108434;21,6;23,9206436420722;"Atlantique"
"PHYLUS";2017;"JUV";"Long";7,64593548387097;7,79462686567164;8,41259432734843;8,73150315670001;9,73749133749134;"Atlantique"
"SYLBOR";2017;"JUV";"Long";14,698480890179;16,3146666666667;16,912676056338;17,9680511182109;20,2361365625912;"Atlantique"
"SYLCOM";2017;"JUV";"Long";12,7626811594203;13,2;13,9678628389155;14,4872807017544;15,6210806697108;"Atlantique"
"ACRSCI";2018;"JUV";"Long";9,40209923664122;10,371903512061;10,9147286821705;11,4726949453899;12,455243302351;"Atlantique"
"HIPPOL";2018;"JUV";"Long";9,34609259157558;10,340909090909;10,6716417910448;11,2101449275362;12,1483480438931;"Atlantique"
"LUSMEG";2018;"JUV";"Long";17,6835049779959;20,2061349693252;21,1431648897327;22,3964723926381;23,761337652439;"Atlantique"
"PHYLUS";2018;"JUV";"Long";7,34310850439883;7,82390891840607;8,11940298507463;8,63369610139138;9,23609243697479;"Atlantique"
"SYLBOR";2018;"JUV";"Long";14,8914083333333;16,1028535980149;16,6866216216216;17,6;19,6747200692791;"Atlantique"
"SYLCOM";2018;"JUV";"Long";12,334963768116;13,2138888888889;13,7034965034965;14,5;15,5284671532847;"Atlantique"
"ACRSCI";2019;"JUV";"Long";9,96430769230769;10,8387096774194;11,1746031746032;11,776;12,497564521992;"Atlantique"
"HIPPOL";2019;"JUV";"Long";9,81942652329748;10,6640625;11;11,4007936507937;12,5365001906214;"Atlantique"
"LUSMEG";2019;"JUV";"Long";19,127389834246;20,597079172891;21,7187948350071;22,3978196980273;23,8165710856229;"Atlantique"
"PHYLUS";2019;"JUV";"Long";7,44436701509872;7,98222222222222;8,07868852459016;8,41990950226244;9,02771982116244;"Atlantique"
"SYLBOR";2019;"JUV";"Long";15,1594666666667;16,2133333333333;17,5429299363057;18;19,4376458650431;"Atlantique"
"SYLCOM";2019;"JUV";"Long";12,4047222222222;13,2138888888889;13,7999206349207;14,2996527777778;16,1833587786259;"Atlantique"
"ACRSCI";2020;"JUV";"Long";9,71162790697674;10,2602362204724;10,5784461152882;10,8790322580645;11,6861053906723;"Atlantique"
"HIPPOL";2020;"JUV";"Long";9,451224057729;10,5;10,6952930948832;11,2777015744275;13,548143115942;"Atlantique"
"LUSMEG";2020;"JUV";"Long";18,2274545454545;19,6016866887344;21;22,0860759493671;23,16689010989;"Atlantique"
"PHYLUS";2020;"JUV";"Long";7,7638612660684;7,96119330584526;8,18045112781955;8,45386192754614;8,69993164730007;"Atlantique"
"SYLBOR";2020;"JUV";"Long";14,969696969697;15,9506172839506;17,1646258503401;17,9898734177215;18,6874584929757;"Atlantique"
"SYLCOM";2020;"JUV";"Long";11,4008445302581;13,0128676470588;13,7006501182033;14,2867906248067;15,629047976012;"Atlantique"
"ACRSCI";2021;"JUV";"Long";9,58378056052475;10,3739534883721;10,6833333333333;11,3723076923077;11,895674796748;"Atlantique"
"HIPPOL";2021;"JUV";"Long";9,98455933379594;10,6640625;11,1145038167939;11,6251944012442;14,3832526408451;"Atlantique"
"LUSMEG";2021;"JUV";"Long";17,4706719708589;19,3222136461871;20,6653846153846;21,3828496449521;23,625;"Atlantique"
"PHYLUS";2021;"JUV";"Long";7,51941729323308;7,69417293233083;7,88834586466165;8,08251879699248;8,25727443609023;"Atlantique"
"SYLBOR";2021;"JUV";"Long";15,3593548387097;16,0613333333333;16,532421281967;17,2600684931507;17,4447142857143;"Atlantique"
"SYLCOM";2021;"JUV";"Long";12,7017685185185;13,4848920863309;14,1013698630137;14,5972027972027;15,5044106280193;"Atlantique"
"ACRSCI";2022;"JUV";"Long";10,1929032258065;10,5;11;11,5905511811024;11,6660317460317;"Atlantique"
"HIPPOL";2022;"JUV";"Long";9,08778289221323;10,1470170454545;10,633408352088;11,2585132395038;12,3252851711027;"Atlantique"
"LUSMEG";2022;"JUV";"Long";17,4843558758315;19,362628458498;20,4275548008644;21,4853210309593;24,8058731077839;"Atlantique"
"PHYLUS";2022;"JUV";"Long";8,06433862433862;8,11005291005291;8,28054632705796;8,55508959207015;8,88173846740373;"Atlantique"
"SYLBOR";2022;"JUV";"Long";14,3869834087482;16,203477362713;17,024;17,5582781456954;18,81;"Atlantique"
"SYLCOM";2022;"JUV";"Long";12,5578231292517;13,2380018248175;13,8055555555556;14,4483251231527;15,4445302287582;"Atlantique"
