"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"FRICOE";2022;"JUV";"Court";17,1389321266969;19,1375680580762;19,7349397590361;20,2094117647059;21,5689124668435;"Terrestre"
"PAPALU";2022;"JUV";"Court";9,51403601694915;9,77507560483871;10,1200605029306;10,4035364145658;11,624878875969;"Terrestre"
"PARCAE";2022;"JUV";"Court";9,22977761485825;9,83015185645487;10,2362204724409;10,7301587301587;12,1176479789764;"Terrestre"
"PARMAJ";2022;"JUV";"Court";14,365234989648;15,7568777560019;16,3900000000001;17,0569090023037;18,3997261904762;"Terrestre"
"PASDOM";2022;"JUV";"Court";22,764068627451;24,498275862069;25,4834437086093;26,3561643835616;28,3140885906039;"Terrestre"
"PHYCOL";2022;"JUV";"Court";6,0783185840708;6,62857142857143;6,88135593220342;7,22622950819675;8,32082324455208;"Terrestre"
"PRUMOD";2022;"JUV";"Court";15,9249360613811;16,9423792756539;17,8292957746479;18,7722826086957;20,066638693066;"Terrestre"
"PYRULA";2022;"JUV";"Court";19,4815384615385;20,0423076923076;20,6204268292682;21,1181402439024;21,4618140243902;"Terrestre"
"SYLATR";2022;"JUV";"Court";14,6975030907806;15,8685551684088;16,5263888888889;17,3093566698202;19,6610733365711;"Terrestre"
"TROTRO";2022;"JUV";"Court";7,5749682549862;8,53333333333333;8,86153846153846;9,29684210526316;9,99673469387756;"Terrestre"
"TURMER";2022;"JUV";"Court";74,74401444495;80,3197628458498;83,6666666666667;87,2170982783357;94,1069979508196;"Terrestre"
"TURPHI";2022;"JUV";"Court";58,4508403361344;61,6339285714286;63,9075630252099;66,7190082644631;72,0263414634147;"Terrestre"
"HIPPOL";1990;"AD";"Long";10,8957107843137;11,4283854166667;12,4962095875139;13,0250488758553;14,0344696969697;"Terrestre"
"LUSMEG";1990;"AD";"Long";19,6655219780219;19,8695054945055;20,0961538461539;20,6121013133208;21,0764540337711;"Terrestre"
"SYLBOR";1990;"AD";"Long";17,0616883116883;17,6168831168831;18,2337662337662;18,4966299523262;18,7332072990301;"Terrestre"
"SYLCOM";1990;"AD";"Long";13,5146221532091;14,754917184265;15,2142857142857;15,4678571428571;16,1525;"Terrestre"
"HIPPOL";1991;"AD";"Long";10,0328644501279;11,6521739130434;11,8235294117647;11,8235294117647;12,3146606334842;"Terrestre"
"LUSMEG";1991;"AD";"Long";19,0400933000293;20,2477134146341;20,7492469879518;22,2339984939759;22,9387856012658;"Terrestre"
"SYLBOR";1991;"AD";"Long";15,6599999999999;16,3924050632912;16,7848101265823;18,1161290322581;19,8683870967742;"Terrestre"
"SYLCOM";1991;"AD";"Long";14,2730882352941;14,9308823529412;15,6617647058824;16,4523109243698;17,1638025210084;"Terrestre"
"ACRSCI";1992;"AD";"Long";10,5370993335449;11;11,3956834532374;12,0845070422535;13,6728358208955;"Terrestre"
"LUSMEG";1992;"AD";"Long";21,6071428571428;21,6071428571428;21,6071428571428;21,6071428571428;21,6071428571428;"Terrestre"
"PHYLUS";1992;"AD";"Long";8,83516483516484;8,83516483516484;8,83516483516484;8,83516483516484;8,83516483516484;"Terrestre"
"ACRSCI";1993;"AD";"Long";9,70588235294118;10,5604219948849;10,8358208955223;11,6940227703985;13,2;"Terrestre"
"LUSMEG";1993;"AD";"Long";19,4791666666667;20,625;20,625;20,8860759493671;20,8860759493671;"Terrestre"
"SYLBOR";1993;"AD";"Long";17,7835443037975;17,8860759493671;18;18,1481481481481;18,2814814814814;"Terrestre"
"ACRSCI";1994;"AD";"Long";9,70588235294118;10,6764705882353;11,5626598465473;12,375;14,85;"Terrestre"
"LUSMEG";1994;"AD";"Long";20,8734939759035;20,8734939759035;20,8734939759035;23,3273719879518;25,5358621987952;"Terrestre"
"SYLBOR";1994;"AD";"Long";16,7228148148148;17,4681481481481;18,2962962962963;18,3849902534113;18,4648148148148;"Terrestre"
"LUSMEG";1995;"AD";"Long";19,8795180722891;19,8795180722891;19,8795180722891;19,8795180722891;19,8795180722891;"Terrestre"
"SYLCOM";1995;"AD";"Long";12;12;12;12;12;"Terrestre"
"ACRSCI";1996;"AD";"Long";10,6526585820895;11,1692307692308;11,820895522388;12,1846153846154;13,6140625;"Terrestre"
"HIPPOL";1996;"AD";"Long";10,8382352941176;10,8382352941176;11,4191176470588;12,5530303030303;14,0462121212121;"Terrestre"
"LUSMEG";1996;"AD";"Long";19,114224137931;19,9658326324643;20,1219512195122;21,6310975609756;22,299856527977;"Terrestre"
"SYLBOR";1996;"AD";"Long";15,3847402597403;16,7857142857142;17,1103896103896;18,7402597402597;19,6843251685024;"Terrestre"
"SYLCOM";1996;"AD";"Long";15;15;15;15;15;"Terrestre"
"ACRSCI";1997;"AD";"Long";10,3125;11,1692307692308;12;12,9029850746268;13,7423;"Terrestre"
"LUSMEG";1997;"AD";"Long";20,6487068965517;20,8620689655173;20,8860759493671;21,1280487804878;21,7421152228765;"Terrestre"
"SYLBOR";1997;"AD";"Long";15,2131578947368;16,5501489572989;16,6792452830189;18,6360759493671;21,2447368421053;"Terrestre"
"ACRSCI";1998;"AD";"Long";9,97583511016343;11;11,34375;12;14,5010752688172;"Terrestre"
"HIPPOL";1998;"AD";"Long";10,7050724637681;10,9202898550725;11,2428571428572;11,6597402597403;12,1296103896104;"Terrestre"
"SYLBOR";1998;"AD";"Long";15,9455696202532;17,2784810126583;17,7721518987342;19,2597468354431;20,5880506329114;"Terrestre"
"SYLCOM";1998;"AD";"Long";14,0780821917808;14,7808219178082;15,5616438356164;16,6558219178082;17,6405821917809;"Terrestre"
"ACRSCI";1999;"AD";"Long";9,89626696832579;11,1692307692308;11,820895522388;12,2554561717352;13,362082122093;"Terrestre"
"HIPPOL";1999;"AD";"Long";9,85294117647057;9,85294117647057;9,85294117647057;9,85294117647057;9,85294117647057;"Terrestre"
"LUSMEG";1999;"AD";"Long";19,9829614604463;21,1248442044038;21,4968195966978;21,9341389950043;24,4206454210768;"Terrestre"
"PHYLUS";1999;"AD";"Long";8,30448585231192;8,61428571428575;9,09285714285719;10,1031746031746;10,6016865079365;"Terrestre"
"SYLBOR";1999;"AD";"Long";16,2077922077922;17,1096774193548;17,5;18,4099378881988;19,7197419354839;"Terrestre"
"ACRSCI";2000;"AD";"Long";9,85074626865667;11,0404411764706;11,4891304347826;12,5415935030729;14,1990659340659;"Terrestre"
"HIPPOL";2000;"AD";"Long";9,7488608119304;10,6811594202898;11;11,9269230769231;13,8986185383244;"Terrestre"
"LUSMEG";2000;"AD";"Long";18,4411764705882;19,514751552795;20,1219512195122;21,5857919254658;25,8449074074074;"Terrestre"
"PHYLUS";2000;"AD";"Long";8,27192307692308;8,375;8,80291970802922;9,72580645161291;10,3455882352941;"Terrestre"
"SYLBOR";2000;"AD";"Long";15,3560876082612;16,3355742296919;17,2207792207792;17,8291139240507;20,7341772151899;"Terrestre"
"SYLCOM";2000;"AD";"Long";12;12,8623188405797;13,5735294117647;15;19,2714285714286;"Terrestre"
"ACRSCI";2001;"AD";"Long";9,94402985074625;10,8768656716418;11,9352517985612;12,1846153846154;14,2510351966873;"Terrestre"
"HIPPOL";2001;"AD";"Long";9,66683006535947;10,6811594202898;11;11,5392652510954;13,7184210526316;"Terrestre"
"LUSMEG";2001;"AD";"Long";19,6145911302395;20,625;21,1280487804878;21,6251088850174;23,2791983803477;"Terrestre"
"PHYLUS";2001;"AD";"Long";7,58758930393959;8,21491841491842;8,61428571428575;9,17150349650349;10,4047743055556;"Terrestre"
"SYLBOR";2001;"AD";"Long";15,6;16,421052631579;17,2784810126583;18,6;21,3857142857143;"Terrestre"
"SYLCOM";2001;"AD";"Long";12,434375;12,9199938574938;13,8027777777778;14,7163636363637;17,1829861111111;"Terrestre"
"ACRSCI";2002;"AD";"Long";10,0963715529753;10,8358208955223;11,4135338345864;11,8697674418605;13,6353253652058;"Terrestre"
"HIPPOL";2002;"AD";"Long";10,1266841072597;10,6008689839572;11,2481751824818;12;12,7862595419847;"Terrestre"
"LUSMEG";2002;"AD";"Long";18,1910558554817;19,6599875415283;20,8705705173635;21,867469879518;25,3993055555556;"Terrestre"
"PHYLUS";2002;"AD";"Long";7,66546583850935;8,43125677139764;8,80338874680305;9,29490161001789;10,7771748135874;"Terrestre"
"SYLBOR";2002;"AD";"Long";14,5253333333333;16,5749999999999;17,3333333333333;18,2658227848102;21,5157894736842;"Terrestre"
"SYLCOM";2002;"AD";"Long";12,0851063829787;13,1857142857143;13,8055555555556;14,6940270935961;17,2297823660714;"Terrestre"
"ACRSCI";2003;"AD";"Long";9,71566347469221;11,2149253731343;11,7333333333334;12,4347826086956;13,94921875;"Terrestre"
"HIPPOL";2003;"AD";"Long";10,1721212121212;10,7975627626631;11,4574074074074;11,9954379562044;13,9391657438169;"Terrestre"
"LUSMEG";2003;"AD";"Long";17,753164556962;19,7422342814371;20,625;21,4518633540373;24,3050785222009;"Terrestre"
"PHYLUS";2003;"AD";"Long";6,8970588235294;7,81666666666666;8,24615384615385;8,80291970802922;9,97992252351966;"Terrestre"
"SYLBOR";2003;"AD";"Long";14,9869032994033;16,2053649226173;17,4076842105263;18,4736842105263;20,8514150943396;"Terrestre"
"SYLCOM";2003;"AD";"Long";12,1988005997001;13,2829166666667;14;14,7864031355561;18,0018115942029;"Terrestre"
"ACRSCI";2004;"AD";"Long";9,8233830845771;10,8358208955223;11,34375;12,1715497737557;14,3413013059701;"Terrestre"
"HIPPOL";2004;"AD";"Long";10,1973199468967;10,7106944444445;11,1666666666666;11,6566213076668;13,6089814379699;"Terrestre"
"LUSMEG";2004;"AD";"Long";17,9210577382374;19,6428571428571;20,625;21,7500365141188;23,5610940745385;"Terrestre"
"PHYLUS";2004;"AD";"Long";7,65714285714289;8,38324175824176;8,86764705882351;9,21631219588759;10,6349206349206;"Terrestre"
"SYLBOR";2004;"AD";"Long";15,0677419354839;16,9342105263158;17,5;18,4736842105263;23,036;"Terrestre"
"SYLCOM";2004;"AD";"Long";12,1714285714286;13,0921985815603;13,8913043478261;14,7071428571429;17,493345323741;"Terrestre"
"ACRSCI";2005;"AD";"Long";10;11,1617647058824;11,6330935251799;12,1846153846154;14,6587460484721;"Terrestre"
"HIPPOL";2005;"AD";"Long";9,99542253521127;10,706712433257;11;11,5992670014931;14,3431628298371;"Terrestre"
"LUSMEG";2005;"AD";"Long";18,3464285714286;19,8407722738218;20,625;21,7638036809816;24,12890625;"Terrestre"
"PHYLUS";2005;"AD";"Long";7,674658808933;8,59367308721244;8,91685116851169;9,61724325718708;10,9235553467827;"Terrestre"
"SYLBOR";2005;"AD";"Long";15,7974683544304;16,5749999999999;17,4473684210526;18,4577476299444;20,8875;"Terrestre"
"SYLCOM";2005;"AD";"Long";12,1997155732861;13,1718199608611;13,921958041958;15,2712331563904;17,8863364593395;"Terrestre"
"ACRSCI";2006;"AD";"Long";9,97122302158276;10,828125;11,34375;12;13,8779286926995;"Terrestre"
"HIPPOL";2006;"AD";"Long";10,0153754416962;10,6811594202898;11,103617534402;11,7683823529412;14,4414235776278;"Terrestre"
"LUSMEG";2006;"AD";"Long";18,5625;19,689393016293;20,625;21,65625;26,4196768884269;"Terrestre"
"PHYLUS";2006;"AD";"Long";7,69579670329672;8,26773677114929;8,64516129032258;9;10,05;"Terrestre"
"SYLBOR";2006;"AD";"Long";15,4345269968764;16,7848101265823;17,3333333333333;18,778598581338;21,1451145224171;"Terrestre"
"SYLCOM";2006;"AD";"Long";11,0243197278912;12,8020833333334;13,6164383561643;14,4057971014493;18,0056043786617;"Terrestre"
"ACRSCI";2007;"AD";"Long";10,1538461538462;10,8358208955223;11,3565465328467;12,0586150490731;14,0540983606557;"Terrestre"
"HIPPOL";2007;"AD";"Long";10,0732988721805;10,7591240875913;11,1100772323318;11,6687252964427;13,5925595238095;"Terrestre"
"LUSMEG";2007;"AD";"Long";18,3333333333333;19,7791798107255;20,686567164179;21,7836480884385;25,6163329026701;"Terrestre"
"PHYLUS";2007;"AD";"Long";7,7753781512605;8,61428571428575;8,91588541666667;9,421875;10,707697740113;"Terrestre"
"SYLBOR";2007;"AD";"Long";15,6250803858521;16,8648648648649;17,8578947368421;19;21,0405405405405;"Terrestre"
"SYLCOM";2007;"AD";"Long";11,8333333333333;13,1361024844721;14;15;17,1639285714286;"Terrestre"
"ACRSCI";2008;"AD";"Long";10,1104597701149;10,7555555555556;11,2444444444445;12,0916030534351;14,4375;"Terrestre"
"HIPPOL";2008;"AD";"Long";9,95452292441142;10,6043165467626;11;11,50390625;13,8881684491978;"Terrestre"
"LUSMEG";2008;"AD";"Long";18,5987403485352;20,2753202814868;21,1566169828365;22,192228618421;24,5995604037772;"Terrestre"
"PHYLUS";2008;"AD";"Long";8,00606060606061;8,61079249217939;8,86764705882351;9,36029411764704;9,98796296296297;"Terrestre"
"SYLBOR";2008;"AD";"Long";15,078140060241;16,6064516129032;17,4473684210526;18,3960517466471;22,0210181566007;"Terrestre"
"SYLCOM";2008;"AD";"Long";11,8333333333334;13;13,7344882729211;14,4764492753623;17,2428571428572;"Terrestre"
"ACRSCI";2009;"AD";"Long";10;10,8358208955223;11,25;11,820895522388;14,1292307692308;"Terrestre"
"HIPPOL";2009;"AD";"Long";9,85294117647057;10,5214285714286;11;11,50390625;13,7930656934307;"Terrestre"
"LUSMEG";2009;"AD";"Long";18,1236049107143;19,8795180722891;20,7858615083896;21,7923022715967;25,2270569620253;"Terrestre"
"PHYLUS";2009;"AD";"Long";7,51161236424394;8,64516129032258;8,93333333333337;9,30555555555557;10,223842917251;"Terrestre"
"SYLBOR";2009;"AD";"Long";15;16,5;17,5;18,4736842105263;20,7769620253165;"Terrestre"
"SYLCOM";2009;"AD";"Long";12,0126923076923;13,1301369863013;13,8055555555556;14,6715867158672;17,7500000000001;"Terrestre"
"ACRSCI";2010;"AD";"Long";9,82515741604475;10,7555555555556;11,1733250620347;12;14;"Terrestre"
"HIPPOL";2010;"AD";"Long";9,68725166613775;10,5285714285715;11,0651515151515;11,8235294117647;13,6070991847826;"Terrestre"
"LUSMEG";2010;"AD";"Long";18,3996987951807;20,1453488372093;21,1280487804878;22,1341463414634;24,9102517985612;"Terrestre"
"PHYLUS";2010;"AD";"Long";7,65714285714289;8,37500000000004;8,70510948905112;9,421875;10,8064516129032;"Terrestre"
"SYLBOR";2010;"AD";"Long";15,5082301084991;16,661345338983;17,4557596822244;18,6582171488323;22,0471447368421;"Terrestre"
"SYLCOM";2010;"AD";"Long";11,8333333333334;12,8194444444445;13,7016009852217;14,7071428571429;16,7058823529412;"Terrestre"
"ACRSCI";2011;"AD";"Long";10,0420714285714;10,8358208955223;11,3615301724138;11,9442355889724;14;"Terrestre"
"HIPPOL";2011;"AD";"Long";9,73269035655619;10,5285714285715;11;11,6742424242424;14,154261404454;"Terrestre"
"LUSMEG";2011;"AD";"Long";18,2153239202658;20,1219512195122;20,8860759493671;21,8942307692308;24,8729448198198;"Terrestre"
"PHYLUS";2011;"AD";"Long";8,20638422595258;8,62972350230417;9,003125;9,42962962962967;9,86442158616577;"Terrestre"
"SYLBOR";2011;"AD";"Long";15,5027173913044;16,64;17,4736842105263;18,7250649350649;21,4071114369501;"Terrestre"
"SYLCOM";2011;"AD";"Long";11,9979020979021;13;13,6164383561643;14,5227272727273;16,5715972222223;"Terrestre"
"ACRSCI";2012;"AD";"Long";10,2161466165413;10,7555555555556;11,2558139534884;11,7274193548387;13,474367816092;"Terrestre"
"HIPPOL";2012;"AD";"Long";9,97872340425531;10,6590909090909;11;11,756679389313;13,3130534351145;"Terrestre"
"LUSMEG";2012;"AD";"Long";17,6067073170732;20,1279398954704;20,8734939759035;21,7111206159111;23,71875;"Terrestre"
"PHYLUS";2012;"AD";"Long";7,88207634371789;8,44243156199678;8,73913043478258;9,58181525681525;10,8348896434635;"Terrestre"
"SYLBOR";2012;"AD";"Long";15,4053703703704;16,7142857142857;17,4473684210526;18,5249999999999;22,2434733893557;"Terrestre"
"SYLCOM";2012;"AD";"Long";11,8333333333334;12,8194444444445;13,8055555555556;14,9637329931973;18,0134937888199;"Terrestre"
"ACRSCI";2013;"AD";"Long";10,0730501161633;10,8258992805756;11,2558139534884;11,7784615384615;13,720794044665;"Terrestre"
"HIPPOL";2013;"AD";"Long";9,79837976765707;10,5661597593583;11,1833333333333;11,7080808080809;13,5971590909091;"Terrestre"
"LUSMEG";2013;"AD";"Long";18,3429969879518;19,9947289156626;21,1220601045296;22,4401146187095;25,4831407563025;"Terrestre"
"PHYLUS";2013;"AD";"Long";7,83134285714287;8,5;8,73913043478258;9,14186070498442;10,5001595914459;"Terrestre"
"SYLBOR";2013;"AD";"Long";15,0737164194586;16,3109470229724;16,9671052631579;17,8156355218855;21,01875;"Terrestre"
"SYLCOM";2013;"AD";"Long";11,649436936937;12,8310262863535;13,721960734961;14,7721711366539;17,6949361313869;"Terrestre"
"ACRSCI";2014;"AD";"Long";9,95635036496349;10,7656900452489;11,3283582089552;11,820895522388;13,0984615384615;"Terrestre"
"HIPPOL";2014;"AD";"Long";9,34060654931116;10,6043165467626;11,1666666666666;11,7057343508074;13,8253429150763;"Terrestre"
"LUSMEG";2014;"AD";"Long";18,6789021164021;20,0147928994084;20,625;21,8259493670886;25,303232441963;"Terrestre"
"PHYLUS";2014;"AD";"Long";7,26542328042331;8,62153679653682;8,76153846153846;9,27692307692308;10,0113461538462;"Terrestre"
"SYLBOR";2014;"AD";"Long";15,1953180996219;16,4805194805195;17,3556270096463;18,3201425586826;21,5749019607843;"Terrestre"
"SYLCOM";2014;"AD";"Long";12,3234305555556;12,6612035225049;13,8055555555556;14,6679104477612;18,274552238806;"Terrestre"
"ACRSCI";2015;"AD";"Long";10,0536100746268;10,8358208955223;11,2854961832061;11,88;14,1850746268656;"Terrestre"
"HIPPOL";2015;"AD";"Long";10;10,6590909090909;11,0071428571429;11,5464154411765;13,7124294722867;"Terrestre"
"LUSMEG";2015;"AD";"Long";18,5019792186497;19,9281294835007;20,625;21,8904785809906;26,124317859674;"Terrestre"
"PHYLUS";2015;"AD";"Long";7,05913461538462;8,37499999999999;8,7395052902488;9,0297619047619;10,8939218667372;"Terrestre"
"SYLBOR";2015;"AD";"Long";14,8192594936708;16,456217975767;17,4228389444949;18,2337662337662;21,927;"Terrestre"
"SYLCOM";2015;"AD";"Long";12,0651381629888;13,1301369863013;13,9501109318274;14,4057971014493;15,9240256410256;"Terrestre"
"ACRSCI";2016;"AD";"Long";9,93377192982454;10,7375088841506;11,1692307692308;11,7745742197632;13,6935126201923;"Terrestre"
"HIPPOL";2016;"AD";"Long";9,89830188679246;10,5;11,035294117647;11,4927042801556;14,1169507575758;"Terrestre"
"LUSMEG";2016;"AD";"Long";18,1074167454565;19,8795180722891;20,7456140350876;21,6310975609756;24,2136241684737;"Terrestre"
"PHYLUS";2016;"AD";"Long";7,16079051383398;8,4929577464789;8,93333333333333;9,18857142857147;10,5347465437788;"Terrestre"
"SYLBOR";2016;"AD";"Long";15,3449999999999;16,3137254901961;17,16;17,9605263157895;20,1816571790006;"Terrestre"
"SYLCOM";2016;"AD";"Long";11,7617171006334;12,9321428571429;13,4469696969697;14,3;16,155652173913;"Terrestre"
"ACRSCI";2017;"AD";"Long";9,98915148566041;10,658717948718;11,0748909299655;11,6608391416497;13,6253112980769;"Terrestre"
"HIPPOL";2017;"AD";"Long";9,92053140096621;10,5639388272201;11,0465949820789;11,5210076252723;14,0424418604651;"Terrestre"
"LUSMEG";2017;"AD";"Long";17,828034892638;20;20,748502994012;21,65625;25,8350268404908;"Terrestre"
"PHYLUS";2017;"AD";"Long";7,69787234042553;8,23492517605635;8,69824561403509;9,18904109589041;10,0637347114557;"Terrestre"
"SYLBOR";2017;"AD";"Long";15,0144940639988;16,5528409090909;17,2784810126583;18,4477865223807;21,1359258540373;"Terrestre"
"SYLCOM";2017;"AD";"Long";11,751724137931;12,7310344827586;13,5238095238096;14,1027397260274;17;"Terrestre"
"ACRSCI";2018;"AD";"Long";9,87505116279067;10,7555555555556;11,240625;11,9097744360902;14,2709722222222;"Terrestre"
"HIPPOL";2018;"AD";"Long";9,82867041768047;10,6205528209011;11,0807234621988;11,9593023255814;14,2547181886013;"Terrestre"
"LUSMEG";2018;"AD";"Long";18,2906594669118;19,9955882352941;20,8548761609907;21,8312307972712;25,4209337349396;"Terrestre"
"PHYLUS";2018;"AD";"Long";7,67175572519084;8,59406438631794;8,96489868287743;9,63807744565215;12,0783203125;"Terrestre"
"SYLBOR";2018;"AD";"Long";14,8977275529073;16,8117647058824;17,5629139072848;18,4961969439728;20,9295608108108;"Terrestre"
"SYLCOM";2018;"AD";"Long";11,6842906574394;12,9610738255033;13,7034965034965;14,4544802867384;16,9055223880597;"Terrestre"
"ACRSCI";2019;"AD";"Long";9,93194235518635;10,6418604651163;11,2558139534884;11,9232070269195;13,8195236309077;"Terrestre"
"HIPPOL";2019;"AD";"Long";9,67440371142839;10,5789473684211;11,0783919954584;11,6125305108064;14,0552631578947;"Terrestre"
"LUSMEG";2019;"AD";"Long";18,7405548039143;19,8512086319963;20,802673192771;21,6071428571428;24,1123933862038;"Terrestre"
"PHYLUS";2019;"AD";"Long";7,85772058823528;8,5079365079365;9,06272486772491;9,56790966386554;10,9450680995957;"Terrestre"
"SYLBOR";2019;"AD";"Long";14,9292452830189;16,237;17,2784810126583;18,5;21,5450650017106;"Terrestre"
"SYLCOM";2019;"AD";"Long";12,2820273972603;13,1152777777778;13,7913669064748;14,5708955223881;17,0427788649706;"Terrestre"
"ACRSCI";2020;"AD";"Long";9,88819630104376;10,6615384615385;11,1692307692308;11,8;14,4739534883721;"Terrestre"
"HIPPOL";2020;"AD";"Long";9,9303284671533;10,5511811023622;10,9002509620211;11,5540839694656;14,1092175572519;"Terrestre"
"LUSMEG";2020;"AD";"Long";18,3274249572777;19,6501322751323;20,3765060240963;21,3436260570231;24,808173076923;"Terrestre"
"PHYLUS";2020;"AD";"Long";8,05550301810868;8,72063492063492;8,80291970802922;9,23111111111115;10,8787456445993;"Terrestre"
"SYLBOR";2020;"AD";"Long";15,304833270888;16,8439215686274;17,7552631578947;18,6193548387097;21,2192738174551;"Terrestre"
"SYLCOM";2020;"AD";"Long";11,9277716194482;12,7946143085532;13,5;14,3262462006079;16,3561538461538;"Terrestre"
"ACRSCI";2021;"AD";"Long";9,7827777777778;10,6438990182328;11,1576265389877;11,859375;13,40625;"Terrestre"
"HIPPOL";2021;"AD";"Long";9,81801967629325;10,5734375;10,9547445255475;11,4712121212121;14,1392184392184;"Terrestre"
"LUSMEG";2021;"AD";"Long";18,3444108761329;19,59375;20,3260869565216;20,9911242603551;23,7780254871343;"Terrestre"
"PHYLUS";2021;"AD";"Long";7,63289125;8,67625899280576;9,26016260162602;10,024427480916;11,1306451612903;"Terrestre"
"SYLBOR";2021;"AD";"Long";15,0671207430341;16,6792452830189;17,5499999999999;18,418064516129;21,8732539184952;"Terrestre"
"SYLCOM";2021;"AD";"Long";11,751724137931;12,7773381294964;13,5;14,235618729097;16,8169848406989;"Terrestre"
"ACRSCI";2022;"AD";"Long";10,0515267175573;10,6534093789607;11,0565638958492;11,8026315789474;13,6425581395349;"Terrestre"
"HIPPOL";2022;"AD";"Long";10,0445773381295;10,5103846153846;10,9734660127737;11,5728755341591;14,1544457229457;"Terrestre"
"LUSMEG";2022;"AD";"Long";18,024757751938;19,4263459488272;20,2412790697675;21,2425149700599;23,7060185185185;"Terrestre"
"PHYLUS";2022;"AD";"Long";7,74165551279907;7,98518518518519;8,57654889912954;9,04080882352941;10,3190533835485;"Terrestre"
"SYLBOR";2022;"AD";"Long";14,9145569620253;16,2199763126727;17,0904458598725;18,1657894736842;20,7387725720867;"Terrestre"
"SYLCOM";2022;"AD";"Long";11,7825357729299;12,786010787192;13,2803851529741;14,0728117913832;16,8081048387097;"Terrestre"
"HIPPOL";1990;"JUV";"Long";11,8477272727272;12,1136363636363;12,4090909090909;12,7045454545454;12,9704545454545;"Terrestre"
"LUSMEG";1990;"JUV";"Long";20,7439024390243;20,7439024390243;20,7439024390243;20,7439024390243;20,7439024390243;"Terrestre"
"ACRSCI";1992;"JUV";"Long";10,3529411764706;10,3529411764706;10,3529411764706;10,3529411764706;10,3529411764706;"Terrestre"
"ACRSCI";1993;"JUV";"Long";10,3645302897278;10,468832309043;10,9311506981223;11,8709677419355;13,2645161290323;"Terrestre"
"ACRSCI";1994;"JUV";"Long";11,8313978494624;12,4886303543099;12,8;13,5;14,5852459016393;"Terrestre"
"LUSMEG";1996;"JUV";"Long";23,1428571428571;23,1428571428571;23,1428571428571;23,1428571428571;23,1428571428571;"Terrestre"
"ACRSCI";1998;"JUV";"Long";10,8627118644068;11;11,8153846153846;12,5901639344262;12,992349726776;"Terrestre"
"LUSMEG";1998;"JUV";"Long";18,6535217794254;19,6556997219648;20,7692307692308;21,2504690431519;21,683583489681;"Terrestre"
"PHYLUS";1998;"JUV";"Long";8,59701492537313;8,59701492537313;8,59701492537313;8,59701492537313;8,59701492537313;"Terrestre"
"SYLBOR";1998;"JUV";"Long";16,4189873417721;17;18;18,24;18,4855384615385;"Terrestre"
"SYLCOM";1998;"JUV";"Long";12,9169836956522;13,556531665674;14,4958333333334;14,84375;15,3586956521739;"Terrestre"
"ACRSCI";1999;"JUV";"Long";10,0833333333333;10,8387096774194;11,3548387096774;11,5659824046921;12,6545454545455;"Terrestre"
"LUSMEG";1999;"JUV";"Long";21,1581325301205;22,5813253012048;24,1626506024097;25,7439759036145;27,1671686746988;"Terrestre"
"SYLBOR";1999;"JUV";"Long";16,5375;16,875;17,2974276527332;17,8243466073049;18,443973122269;"Terrestre"
"SYLCOM";1999;"JUV";"Long";13,4324324324324;13,4324324324324;13,4324324324324;13,4324324324324;13,4324324324324;"Terrestre"
"ACRSCI";2000;"JUV";"Long";11;11;11,1746031746032;12;12,472131147541;"Terrestre"
"HIPPOL";2000;"JUV";"Long";11;11;11;11,0859375;11,16328125;"Terrestre"
"LUSMEG";2000;"JUV";"Long";20,311737804878;20,8735518292682;21,2625;23,135625;24,2325;"Terrestre"
"PHYLUS";2000;"JUV";"Long";7,80526577247889;8,23447590660705;8,43201542912247;8,53475935828877;8,70802139037433;"Terrestre"
"SYLBOR";2000;"JUV";"Long";14,7596153846154;15,6955071955072;16,6575342465753;17,7662337662338;20,1479166666667;"Terrestre"
"SYLCOM";2000;"JUV";"Long";12,1801724137931;13;13,5367647058824;14,2246527777778;15,9852141943734;"Terrestre"
"LUSMEG";2001;"JUV";"Long";19,0832719742291;20,0670180722892;20,9550633415664;21,7886960600375;23,4981074551311;"Terrestre"
"PHYLUS";2001;"JUV";"Long";6,76;8,08695652173913;8,43201542912247;8,69671504965623;8,83132867132867;"Terrestre"
"SYLBOR";2001;"JUV";"Long";15,5523261548578;16,5641025641026;17,4594594594595;18,24;19,896;"Terrestre"
"SYLCOM";2001;"JUV";"Long";12,2183219178082;13,0386029411765;13,5949838839645;14,1750277674935;14,7071428571429;"Terrestre"
"ACRSCI";2002;"JUV";"Long";10,6686679174484;11,7258741258741;11,8153846153846;12,2202380952381;13,3187534171679;"Terrestre"
"HIPPOL";2002;"JUV";"Long";10,165625;11,1463456284153;11,5;11,7863085015028;12,0402632827324;"Terrestre"
"LUSMEG";2002;"JUV";"Long";18,3597891566265;20,2499999999999;21,1442307692308;22,8144934333958;25,1123753665689;"Terrestre"
"PHYLUS";2002;"JUV";"Long";5,99569892473118;7,54652406417112;8;8,42753972075108;9,31049368541906;"Terrestre"
"SYLBOR";2002;"JUV";"Long";15,5030451095017;16,2857142857143;16,72;17,7974683544303;19,7280730593607;"Terrestre"
"SYLCOM";2002;"JUV";"Long";12,3451464371981;13,1857142857143;13,6928571428571;14,4316176470588;16,8609284088034;"Terrestre"
